"PC1" "PC2" "PC3"
"NDUFAB1" 0.027921853052001 -0.0159247219951727 -0.0141723232852401
"ACAT1" 0.0243209404945464 -0.0119796642431967 -0.0134050442746592
"PAIP2" 0.00163406098869783 -0.0219637471465581 -0.0160377726472816
"RBM25" -0.00699779133344878 -0.0178434679699444 -0.0170386169191687
"LRRC58" 0.00941544055230523 0.02605184825715 -0.00608731563600615
"TARDBP" 0.0135739245915708 -0.0126561806825733 -0.00855757217467115
"RESP18" -0.0262392402338376 0.0187616724242304 0.0599242038150629
"PCP4" -0.0396583696137347 -0.00399397737039711 0.00226770449674996
"PABPC1" 0.0298513581780325 -0.000873465944327819 -0.0224716367878916
"EPM2AIP1" -0.0151973640194397 -0.0269657373579593 0.00273794470797758
"NCL" 0.015376291860825 -0.0248831694865826 -0.0386164098723305
"SWI5" -0.00402625626616559 -0.028642047905288 0.00920452809296344
"ZBTB10" 0.0210298325937313 -0.0184019112100117 0.000387099814114427
"HN1" 0.00324674683983213 -0.00564188519358235 0.0057743192639101
"OXCT1" 0.00287571472549997 -0.0345387652126637 -0.0388455430065492
"GNAO1" -0.0394773255674774 -0.0155030241168964 -0.0033195814753218
"POLR2M" 0.00910869777008004 -0.0188382962113655 -0.0145558115203356
"ATF4" 0.0056390263415236 -0.0247538201472478 -0.00533071006102979
"KIF1A" -0.0396902370502086 -0.00412537469439929 0.00284860890784218
"KLHDC2" -0.000565752577890636 -0.0168689188119596 0.0168672909013801
"HS6ST2" -0.0278847569090885 0.0183012029799233 0.0269370139274734
"NUCKS1" -0.0054567224880314 -0.00115922976465578 -0.0263243373073573
"HIST1H1C" 0.0264024690881217 0.0103585842852023 0.00223639612156042
"CSDA" 0.0392523735807658 -0.002441306946071 -0.0127388719549286
"DTNA" -0.0333477103396696 0.00387535153949275 0.0136246284264446
"GPM6B" -0.0357287764757415 0.000417974879696146 0.00488870088151048
"FAM160B2" 0.00693013824425402 -0.0160548065415111 -0.0126521707915281
"SLC25A3" 0.0126369058343517 -0.0380289927756615 -0.0481189533763733
"ACADM" 0.0362771958917933 0.000894530501071061 0.00705952814209052
"ADIPOQ" 0.0183518559942052 0.0570057292944574 -0.0177853039274121
"MRPL47" 0.0205519190975374 0.00833016004724587 -0.017211582831379
"SLITRK1" -0.0194024508698538 -0.00384403270955457 -0.0149968786020878
"DIABLO" 0.0233932069504447 0.00050532352807404 -0.0198340784105816
"TAC1" -0.0137326363032865 -0.00739768737045051 -0.0394788274163649
"COX7A2L" 0.00197119641770083 -0.0170664745241657 -0.00222781986651766
"LY6A" 0.0182648479293839 0.0602307204969069 -0.0166549196138906
"PPP2R2C" -0.0392336783951574 -0.0109125342595303 -0.0133654574940699
"TPPP" -0.03757243538241 0.00217198759616299 0.0103766859876362
"STMN4" -0.037334171715043 -0.00706406094192021 -0.00464469455387349
"B630019K06RIK" -0.0334204183516501 -0.00566140179526857 0.0220430248203704
"BCAS2" 0.0187066494812732 -0.0104497465197958 -0.000607338782304693
"RPL32" 0.0207281075679519 0.0266476918283258 0.0184199126131448
"ARXES2" 0.000629019078173995 0.000400564970760984 -0.0107337433337752
"GPD1" 0.0141258559183214 0.0585098066866264 -0.0109678185730807
"POLDIP2" -0.00280292430255101 0.0142348627187115 -0.00972247032447806
"NDUFA5" 0.0128498409446939 -0.0120412041238246 -0.0109345614322693
"TMED9" 0.00496110003525597 -0.0322530366315563 -0.0113614334671438
"IGF2R" 0.0350174212926419 -0.0185239240774156 -0.000536045642628884
"RAB6A" -0.0255417375519551 -0.0251678112022324 -0.0258800371147778
"CCT3" 0.0029319789416579 -0.00781206125975752 -0.0158162622353304
"QK" 0.0213531227172992 0.00253617073066421 -0.00233771063148958
"PLIN2" 0.0203228472044163 0.0523614247992172 0.00507190545468735
"GABBR1" -0.0404074085556505 -0.00575594537974769 -0.0109080604755909
"FAM3C" -0.0207765958217313 -0.0172244247063341 0.00819447775268477
"IMMT" 0.0198403674480068 -0.00223864097690165 -0.0126243377646739
"ARHGEF9" -0.0373186014666761 -0.0154120390212221 -0.00300713517022798
"ARL6IP1" -0.0174453744104121 0.000923969482995498 -0.0299439339988714
"PSMG3" 0.00944297868305286 0.00571718453028187 -0.00860706930298936
"APIP" 0.0247979226874977 -0.0056771711051221 -0.031156640580635
"PTPLAD1" -0.0309502580315207 0.00201137820265377 0.00329540891111555
"PCSK5" -0.0180270084680233 0.0195943058368101 0.0255103977168435
"COX6B1" 0.00523452274464935 0.0106612726139183 -0.0242806771245074
"MAPRE1" 0.00507146710629073 -0.0356659680245602 -0.0309477204872886
"CCDC6" 0.0062593943178799 0.013980484560231 -0.0113499963890419
"CKB" -0.03736922530093 -0.02424598202344 0.00268074774326151
"MRPS25" -0.00123180652899575 -0.00888972225163946 0.0333587851328186
"MAT2A" 0.00447266928875225 0.0156845464875996 -0.0405880717275538
"GBAS" 0.016958014128716 -0.0294559840644874 -0.00903657195338357
"RPL22" 0.0254741622212385 0.00890287999404219 0.00583752263943238
"BIRC5" 0.0264634085403422 -0.00619791374583474 0.0107254935575146
"PRDX6" 0.0172215573993312 0.0152691942509739 -0.0192752185123193
"SYT4" -0.0415164109597267 -0.00123892467861786 0.00174504246324293
"UNC13C" -0.00350357198848577 -0.00453255055355783 0.0450021263576129
"TRIM2" -0.0294126543502928 0.00510100797319812 -0.0280160421427229
"LDHB" -0.00660330223969352 -0.033334274289734 -0.0206400787952273
"IDH3G" 0.0111430372479557 0.00773965332573675 -0.02955728783559
"TPM3" -0.0200697138690189 0.021438707851373 -0.0117169471096507
"CSDE1" 0.00314552516508269 -0.00927007407374262 -0.0193785943025378
"GRPEL1" 0.0219322458565178 0.00952263856118184 -0.0232958578629447
"ANKRD46" -0.0180587635563897 -0.00321277916414198 0.00533759599678265
"IFIT2" 0.0171450860649811 0.0311333075488287 0.000248157376290739
"HADHA" 0.0287350648739535 0.0237899021950206 -0.0101899094895959
"CSE1L" 0.0269319332835058 -0.0065927155659862 0.00739068719133026
"IL1A" -0.0161566667013965 0.0232207686390847 0.0506833383159334
"SAMM50" 0.0136093768565362 0.015284188090954 -0.0110712631214501
"CD47" -0.0224407821815419 0.0175573550918902 -0.0300995744917959
"TCF25" -0.0329559222116817 0.00369090008391896 -0.0169445664705824
"MAP4K4" 0.00203250985336338 0.037539288341719 -0.00920600282140143
"PNMAL2" -0.0360535164778566 0.00473906141224875 0.0225952440039377
"ITM2C" -0.024634240168769 -0.0143513337253591 0.00585995848495435
"RPL8" -0.00414006327009049 0.010559225702709 0.0180790241328101
"CDK14" -0.0188814611904375 0.00323805619269953 0.0214181749289131
"RPL15" 0.0137528337395264 -0.0153902235324988 -0.00770422776696689
"GLRX3" 0.0116901376757913 -0.00477845878616454 -0.0199137593389579
"CACNB4" -0.0352156291327779 -0.0119393101503872 -0.00810474481318126
"CHMP4B" -0.0278051602402305 0.00648760663328841 -0.0155617468806465
"OLFM1" -0.035916665010792 -0.0140622867213881 -0.0146697785729837
"SDCBP" 0.0104031708234975 0.00734684845271604 0.0209211280900206
"ATXN10" -0.0312357427667291 -0.0104564647440253 -0.0191333347454362
"ZFP706" 0.0127409783459921 -0.022911765947504 -0.00312596007141106
"MSANTD4" -0.00740854069037584 -0.0229399991559584 -0.00147524668145119
"POLR2G" -0.0204827139244132 -0.0110176236913628 -0.0158442820433557
"SVIL" 0.0366103844763663 -0.0155736245790766 0.00548926097150518
"RPS9" 0.0173002294166335 0.00954153555445543 0.0322046388556171
"PPTC7" -0.00301837391718599 0.0200595185368832 -0.00838066879417236
"COL25A1" -0.0270192950514636 0.0237665990320411 0.0194248662275197
"SLC38A2" 0.0244351505750836 -0.00612343862196215 0.0311800477293477
"PNRC2" 0.032508617504848 -0.0121151541811291 -0.0129131640457175
"ATF5" -0.000966753034662004 0.0238162178155798 -0.0420764823943128
"PAFAH1B1" -0.0189820679560381 -0.017557357068647 -0.0111534830746337
"TRDN" 0.0313434077236131 -0.0352647590619494 0.017218526320477
"KIF3A" -0.0310160374640815 -0.00128164623973207 -0.0167705143967232
"RPS27L" 0.0353865997555698 0.00157643681020941 -0.0067934554072808
"CTSB" 0.000672557760783676 0.0279731393005715 -0.0106490668621267
"EIF4H" 0.0132346543651843 -0.003889808745979 -0.00478270607679457
"SYN2" -0.0402032769451373 -0.00729928606808899 -0.0118623901103375
"SERF2" 0.0157793345975933 -0.0267806318945694 -0.00408936405918789
"TPI1" -0.0155960637490631 -0.00701747601860861 0.0164835251210448
"PPP1CB" 0.0194703337533545 -0.0131711805594148 -0.0146408736654216
"FGFR1" -0.00352573906800719 0.0348949836388628 0.0278039487489783
"GBP3" 0.0160849823130529 0.0559717793446922 -0.0297522773374087
"ZFP106" 0.0166564560174844 -0.00111424170161087 0.00822916848164744
"RAB3C" -0.0373632852169975 -0.00821835007709536 -0.0223860294671252
"ETFDH" 0.0379493081698438 0.00161366087116334 -0.00124624858156998
"PPP2R5C" -0.00236735130727976 -0.0190951023997199 -0.0146135700751631
"GAD2" -0.0323575115401024 -0.00343664501804409 -0.0333069316332196
"GNB5" -0.0249415142094347 -0.0152929267571484 0.00126704333909902
"GARS" 0.000210672181033283 0.00649639189684225 -0.0358416256460715
"FUBP1" 0.0162393071464553 -0.00648069459285689 -0.0171863087627283
"SRSF3" 0.0217741833587405 -0.0236938070136923 -0.00685493917520592
"CAMTA1" -0.00925504804603775 -0.0513576854467752 0.029360084308267
"LAMP1" 0.00493573805824221 0.0169532607589337 -0.0228232827803999
"DCTN2" -0.0222651991113885 0.00384688368844636 -0.0119191267797178
"KIFAP3" -0.029476064925633 -0.0233153559294072 -0.00857931352265181
"GORASP2" -0.00287679939914411 0.00160751197751127 -0.00735041897434155
"CCT2" 0.0161493306813503 -0.0127767179913414 -0.0129888171281353
"GJA1" 0.0299203571255385 -0.0194850385591045 0.0309443108726429
"MTCH2" 0.0231113429673454 -0.00191794648494641 -0.0162681928766525
"COL1A2" 0.0134175125880248 0.0495175066336181 -0.00717617384715098
"DPH5" 0.001210279221022 0.0181465016851159 0.0136720668316795
"RASGRF1" -0.028975217916359 0.0185477426538174 0.0496312108380028
"MKKS" 0.0208153976927947 -0.0232568077042517 -0.0357034948300256
"MTAP2" -0.0368725513449432 -0.00377859550065028 -0.00258735582244045
"IFI44" 0.018778734821985 0.0579085029417358 -0.0264686549507617
"NEDD4" 0.0247665154852463 -0.00096148154135061 0.0015065769358779
"2210013O21RIK" -0.0168768400048148 -0.0114877103024917 0.0025776386224006
"ATP6V1E1" -0.0353620078497809 0.0100746295530944 -0.0258652985392147
"PLEKHA1" -0.00299567453789698 -0.00631239891733467 -0.000319373686364756
"FUS" -0.000953842642046468 0.00282707835716048 0.0166077972882845
"CNBP" 0.0270071586180334 -0.011263075546311 -0.0133684234914568
"SKP1A" -0.0185496356648432 0.00550724585176841 0.0101942474454437
"TCEAL5" -0.0271859605884207 -0.0376574846265897 0.00962546843954709
"GRIA2" -0.0395206259425389 -0.0110486719105755 -0.0100875422130361
"KCNQ1OT1" 0.00667601409060143 0.00428961579968835 -0.031837375423777
"AJAP1" -0.0333957684128157 0.00396771804173033 0.0195420210816272
"CLIC4" 0.0349372062781565 0.00944137042133406 0.0080706720901825
"PPIG" 0.00221658250836729 -0.0129734186398811 -0.0241671533144106
"DLGAP1" -0.0289220823938584 -0.00401076668681458 -0.0463646818090142
"EIF3C" -0.000507081292318285 0.0190653278740847 -0.0335076164259864
"RAB18" 0.00628669083778677 -0.014129573286973 -0.00385338801151364
"AP1G1" -0.0103582059397683 0.0138483887439758 -0.00925258227217828
"ATP1B3" 0.0112996685751634 0.00638931159004358 0.0177639786488526
"PRDX2" -0.0160933351693119 -0.0101925200153124 -0.014532550662496
"FKBP1A" -0.0183537418514334 -0.00994928753700943 -0.0452153242195022
"NT5C3" 0.00623425619303489 -0.00768825531003162 0.00204866708314314
"PPHLN1" 0.0144183932640979 0.010950810683681 -0.0212824934358481
"CACYBP" 0.00762520905884813 -0.0421162876037213 0.008058250055817
"RDH14" 0.0313070207735577 -0.0115759553346609 -0.0164892823422684
"SCCPDH" -0.00370157517987788 -0.000870061980638415 0.0315556473290555
"BLOC1S5" 0.0138967386333897 -0.00549324528021488 0.00986402493140941
"PSMA2" 0.0137855833024935 -0.00820925157780498 -0.00693919040551662
"PJA2" -0.025469519294796 -0.026671000577886 -0.0102925261333997
"ARHGAP36" -0.0214856545989262 0.0194013171858734 0.0549397945919693
"TNNT1" 0.0253470501507485 -0.0358159516897016 0.0202751897735387
"TAX1BP1" 0.00233696949768483 -0.000475821524468037 -0.00895199737564446
"CSNK1A1" 0.0239463968775838 -0.0186332213813897 -0.0159963510081484
"CCL3" -0.0182683916228351 0.031689325760951 0.0565796062304836
"TGOLN1" -0.0147083505858764 0.0368200226419178 -0.0167433932157468
"BEX1" -0.00666897310161988 -0.0435573565335683 0.0486514860104827
"SLC24A2" -0.032019330679393 -0.0136791206080415 -0.0144774521871477
"SNX2" 0.0145899637942378 0.0260194307566819 0.0151611947430903
"PA2G4" 0.0115720291470615 -0.0135015989866889 -0.0314864224197199
"NDUFA6" 0.0200134647916386 -0.0153170254569232 0.00176518638374371
"IFIT1" 0.0188957183369097 0.0532734608659765 -0.0170548347898987
"DLAT" 0.0216530563058539 -0.00028378792583527 0.00427156584731504
"DNAJA1" -0.0119183733266648 -0.0363776541083033 0.00420139267716172
"RGS2" -0.0213810808837343 -0.0253452952934923 -0.00314158539754414
"TTYH1" -0.035554678826428 0.00226351177380841 -0.00613983257359076
"TRA2B" 0.0141671103531304 -0.0333723031003896 -0.00449201962586184
"RPL7" 0.0258179660269217 -0.000133729773529535 0.0140183624076396
"VDAC3" -0.00586437072608646 0.0216648172531071 -0.0206046046116098
"RBPMS2" 0.0379630911268953 -0.00178962694777821 0.0170630455083063
"NDUFB9" 0.00595535750180977 0.00612340972836441 -0.0338197706073447
"SNRPD1" 0.0106726602866741 -0.0415971982697198 -0.00778996208002495
"ABAT" -0.0328528834880905 -0.0132962612304443 0.0158998925954888
"PRKCB" -0.037332321033934 -0.00280443166362248 -0.0137029030094329
"GPATCH4" -0.00724020285407458 -0.0109879974144944 -0.00862092801396458
"UBE2W" 0.00817352353964779 -0.00345329862678639 -0.0143540492662347
"DHX15" 0.0202878190462487 -0.0100441269900293 -0.0173291326832981
"CHP1" -0.00778429204006347 0.0338459045273677 -0.0186622094069816
"ATP5H" 0.0106743515141368 -0.0127458680897269 -0.0446979925261128
"COQ5" 0.00198745244104408 0.00445781125631692 0.0115444255677337
"DDX17" 0.00665317931190096 0.00782790332008347 -0.0117952299499448
"HNRPDL" 0.0178984262504031 -0.0198560553308565 -0.0173225399175871
"ATP6AP1" -0.00937708834774827 -0.0117675749997338 -0.0343491698918816
"DBT" 0.0301798659747776 0.00748079250706926 -0.0150283256014013
"COX6A1" 0.00888340353163187 0.0173629678519548 -0.0186097053164803
"RAP1B" 0.0189701021661601 0.00815430950941484 -0.0125299182483408
"UQCR10" 0.0108833356851312 0.00211152697699775 -0.00976218045432961
"UMPS" 0.0107937777100984 0.0116031018579131 0.0257080714279592
"ELAVL2" -0.0403751926817763 -0.00612660349752196 -0.00558793943763521
"VOPP1" -0.020827147354305 -0.0119965727002247 -0.0220498526769768
"ACTA2" 0.0371051534723452 -0.00618035097888414 0.0146387080587487
"TM9SF3" 0.0106262942115487 -0.0228551905788941 -0.00740099134528201
"SEPT7" -0.00209006224599896 -0.0254622628747027 -0.031154697497299
"NDUFA8" 0.0124333639017735 0.00801785281309986 -0.00629830223417628
"MTX2" 0.0257404207176412 -0.014248640768735 -0.0200663497760556
"DPYSL2" -0.0334796536144277 -0.0110283621778772 -0.00825860316859995
"DNAJC5" -0.0241389702762222 -0.00194768896641505 -0.0276338828355242
"HNRNPU" 0.0119899936768048 -0.012291640356155 -0.023542225499048
"SEPT15" 0.0206920343951366 -0.00801491946235652 -0.00804335706702881
"CYC1" 0.0131367523352226 0.00892520112968654 -0.0390839570261522
"CAR10" -0.0287000642869986 0.0105674973128676 0.0403406340385842
"PDCD7" -0.00182274281022014 0.00142071442094513 -0.000679304985170632
"IK" 0.000626583283261496 -0.00298621899475105 -0.00910164749497539
"CXCL10" 0.00571163207589287 0.036733256435531 0.0117084637443519
"SERPINI1" -0.0339123154801722 -0.0183435658317566 -0.0248809960823761
"SNCA" -0.035938100273955 -0.0168999210249396 0.00499591009798733
"CDR1" -0.0380224299750311 -0.00598797807492518 -0.00864343499932772
"EEF2" -0.00541347766635588 0.012785087137262 -0.00759776084689323
"D4WSU53E" 0.00999486704117343 -0.021056753200709 0.00434308445062108
"PAF1" -0.00338454727867703 0.0116833874945798 0.00313841969352737
"HYPK" 0.011536599397884 -0.0107345254450079 0.0164894982787411
"RPL21" 0.00112222035435884 -0.0249545231562128 0.0255777633808952
"PELI1" 0.000858143905670716 0.00452109341760465 -0.000160621380198635
"FAM168A" -0.0289955677196183 -0.0190197726363507 -0.0074428887055561
"SON" 0.0147841575903718 -0.00317719927361445 -0.0289030308025081
"TROVE2" -0.0157224320684774 -0.00817121611120195 -0.0257115443554539
"CTNNB1" 0.0263399913892936 -0.0111537468342234 0.0184889000991686
"TRIM25" 0.0230006142308848 0.0451205673334538 -0.0127606787949711
"AHNAK" 0.03780999234126 0.0185797346558598 0.00196044725127325
"GSK3B" -0.0310291228979683 0.00782969866313691 -0.023287903588519
"TNRC6A" -0.0135670079621844 0.0137844435813098 0.0136438232106261
"NEDD8" -0.0268414307722336 0.0125382969741921 -0.0137513788098613
"KLHL9" 0.00920296455273758 -0.0161824032688616 -0.0227676397521144
"SPARCL1" -0.0304302152637789 -0.000849492715162501 0.00871434988618003
"IER3IP1" -0.00201170156563467 -0.0198550296284579 -0.0139470953017406
"KIF21A" -0.0334910558165894 -0.00353230829330964 0.0148015952177918
"RPS11" -0.00149943844570718 0.0405272363712868 0.0196443677305478
"MB" 0.0293107413918759 -0.0318885415281216 0.0360601821285913
"DNAJA3" 0.0147839004038183 0.0112851657012405 -0.0241109759233376
"HARS" 0.000485803208332458 0.0309890572387863 0.0165777217622771
"TSN" -0.0215769956974602 0.00462822519609898 -0.0127661568208785
"MGA" 0.00820809126038311 -0.00279445697551388 -0.0119102667279099
"C1QBP" 0.0236577651607821 -0.0181036971506256 0.000271931728370338
"ZMYND11" -0.00653286001560634 -0.0207534645664226 -0.0212019907508175
"NPTN" -0.0112363959492044 -0.0253367406207603 -0.0286248015071344
"PUF60" -0.0108147426965508 -0.000172696572279944 0.00946960958587278
"SBDS" 0.0128839393172886 0.0182938741665766 -0.00136660495632847
"PCMT1" -0.0162891816993354 -0.0328317241293195 0.0228817354031706
"ARMCX1" -0.012717335655142 -0.0187768642009786 0.0255139291415978
"CHPT1" 0.02800267144912 0.0226789583757222 -0.0175072665506548
"TNFAIP1" 0.00844760556336344 0.0104871739764542 0.0121758142133388
"ETNK1" -0.0226278899381995 0.0162476450262653 -0.0228855077180353
"TMEM30A" 0.00109438131974725 -0.0311501483298781 0.00652055256780154
"MYCBP2" -0.0147314368421011 0.0133101608666559 -0.0247650032302948
"PIM3" 0.0216619686055432 0.00615190334322828 0.00306994052089274
"HNRNPM" 0.0201251526828835 -0.0253388282676981 0.000199791473502105
"ATP6AP2" -0.0167336529447547 -0.0309688363899316 -0.0202074988300753
"KCTD17" -0.0255131449755577 0.00791200579732988 -0.0226028352589883
"BCL2A1B" -0.010351791651615 0.0323696856078546 0.0403045236609718
"POLR2E" 0.00538169897549391 0.0332690583976529 0.0235550826940139
"ARPC5" 0.0157474920600402 -0.00533010623998525 -0.024562279775573
"COL3A1" 0.0200685063019107 0.0408179421530841 -0.0207959145946958
"GNB1" -0.0189931303522477 -0.0167302164433776 -0.0411599237597244
"IDH1" 0.00519444916583003 0.036543388783631 -0.00307822347635322
"SH3BGR" 0.031082445032867 -0.039089789554948 0.0291276143118056
"PSMD12" 0.0108592864438277 -0.00829130515861159 -0.00913844191836052
"TIMP2" -0.0267500333859368 -0.0155794043570882 0.00468239786218025
"PDHA1" 0.0198235394660526 -0.0164317074326221 -0.045133832315848
"H2AFZ" 0.0219314624375111 -0.0216514223824078 -0.00562887166534152
"RPN1" 0.0182780090175419 -0.0145279797741949 -0.00214494521309226
"CNNM1" -0.0288570577890744 -0.000653627128136939 0.00281682032182207
"CYGB" -0.0370790927137813 0.0133930962892167 0.00256397632537979
"SERINC1" -0.0215316267530642 -0.0267921284167401 -0.0188082936788507
"EIF4A2" -0.00491695469322377 0.0164316084560973 0.0116678165751406
"RAC1" 0.00325661211304874 -0.0174155977914097 -0.00283113999197145
"USP1" 0.0302312526820866 -0.00235833094824673 6.1552773055004e-05
"IFI202B" 0.0154512157406118 0.0539706462972627 -0.0304780052437244
"TOP2A" 0.0239250212624154 -0.0095123475916708 -0.00573244556441461
"ATP5K" 0.0107466899610747 -0.0253992414012998 -0.012510861463229
"MGEA5" -0.00750334682160152 -0.0287957135475143 -0.0249770221867245
"IGF2BP2" 0.0321932574899237 0.0124690735449562 -0.00588607312329212
"RTN4" -0.00974495787949853 -0.0293954887664259 -0.0216588768829143
"ZRSR2" -0.0217897174342053 -0.0218736527964556 5.15851405724703e-05
"HBS1L" 0.0155656663326227 -0.0104374565660105 0.00923632830909586
"TSPAN7" -0.0271907769921404 -0.0353519712958962 0.00493230898803048
"RAB14" -0.0199066437341155 0.00096275238965705 -0.0334980348699764
"ATP5J" 0.0107438321314855 -0.0291260212341956 -0.00988394692907201
"MFF" -0.0054434038685757 -0.0214885026430747 0.000781904347664643
"LONP2" 0.0197756330704558 0.00528565755965891 -0.00787963744105882
"KLF2" 0.0260611126368137 0.00197647375954236 0.0299578749401384
"CRYBA2" -0.0216903154990939 0.0236049997117529 0.058804160815239
"LGALS3" 0.0159027493961614 0.0576028406584263 -0.0274208794334377
"HDAC11" -0.031530986777017 -0.000892977095637652 0.0306893656185654
"EPT1" -0.00321165962913746 -0.00859806871364136 -0.00262710567978811
"FUNDC2" 0.0216343190548797 -0.0207799131870332 -0.00316607347232559
"PICALM" 0.0173839691028804 0.00266312525520897 -0.0199793627711091
"TAGLN3" -0.0358228008032687 -0.00368510224651857 0.0103228466142439
"BCAS1" -0.0230100856560158 0.0196853659551603 0.0538834994007652
"IDH3B" 0.00348067026712646 -0.0102009025658982 -0.0258175075273395
"PAFAH1B2" -0.0110180638740209 -0.0222186362622346 -0.00608520875093153
"IIGP1" 0.0166733396199336 0.0459960890023373 -0.0170192395454792
"ZFAND5" 0.0180251544272492 -0.0169714114248437 -0.0344572311068627
"UBC" -0.00553736634965344 0.0294690842406214 -0.0208592490235634
"PARP12" 0.0128605381413306 0.0424864625810335 0.00471758777943974
"NDUFS2" 0.00319242086183882 -0.0108397225777031 -0.0235596962865859
"MRPL18" 0.0238257303512426 -0.0159101576597889 -0.00958541168744073
"PSMC3" -0.00585535078977725 -0.0258566340543194 0.00825289814513147
"BTG2" 0.0269995659943599 0.000394148431781789 0.0359832785596122
"SGSM1" -0.0364374341543909 0.00324484695142193 0.0225313797248272
"DDX3X" 0.0216546111153558 0.0040643556299189 -0.0172980292375311
"MYL12A" 0.0375255279760282 0.0118636432945879 0.0186542752911513
"ATPIF1" -0.0230750621324749 -0.0134814734283366 0.0141757242354972
"PQBP1" -0.0178439043846718 -0.00963324995203163 0.0239049679727139
"PDGFA" 0.00469526221562018 -0.0241284868823924 0.00368833479851169
"GAA" -0.0237145985918145 0.0164078948949995 0.0318939069580047
"DYNLL1" -0.00723860986497034 -0.0205417236376879 0.0215186791597447
"THRSP" -0.00188400149428575 0.0450107028153416 0.0188892394080517
"MRPL50" 0.0211301611178063 -0.0178380174767313 0.00297553632418125
"RGS17" -0.0359514164285609 0.00764536327347591 -0.0046943019666917
"RNF187" -0.0302477030027956 0.00544391105904907 -0.0224034934864618
"EIF2S1" 0.0180406358741769 0.0236625038355094 -0.00272942671127655
"BDP1" -0.0020853632697764 0.0138464855080502 -0.0104015341985287
"PKD2" 0.0149657370947668 0.0319096728124057 0.00172293628980421
"TIAL1" 0.000707364319224659 -0.0152665133417966 -0.00727086143722054
"ACAA2" 0.0369041636735342 0.0104889641928001 -0.0120915869516156
"LASS4" -0.00988070844763917 -0.0479322791029738 0.018622314192549
"ANKRD40" -0.00571867264274917 -0.00112354236491384 -0.0120019361004107
"PBRM1" 0.00956891450585017 0.0091958514261011 -0.00475118947831891
"ATP5J2" 0.00485336182843731 0.00681614952242866 0.00123957285920485
"RHOBTB1" 0.0164616536361097 0.0164110299883761 0.0157888904727424
"NDUFB2" 0.0138181441754663 -0.0255601100239997 -0.0100735163038506
"MRPS35" 0.0320312663195456 0.000698869313276644 -0.00708535375971184
"NSF" -0.0332386351945468 -0.0265607768576153 -0.0117644562956929
"PPA1" -0.0114366837947327 0.0103584907447653 -0.0179974516300877
"ATP9A" -0.0326642284752561 0.0169618252771494 -0.00709264115630949
"SFXN5" -0.0287094630703682 0.0121597096349545 0.000491269401089883
"POLR2H" -0.0080430327997451 -0.00980992819875581 -0.00502874432070168
"ZFR" -0.0167881189103336 -0.0183864311243889 -0.0137462003918728
"JMJD1C" 0.00997953701408952 -0.00358927604605734 0.0364649669972381
"PNO1" 0.0226734658632462 -0.00809775366816672 -0.0159812803345125
"RRAGC" 0.000665787263451429 0.0328281878579818 0.0105660951355381
"POGZ" 0.00462185205783215 0.00586179772658005 -0.00676768348702665
"SRPK2" -0.0106349443377666 -0.0210913069926905 -0.0254198677615345
"URM1" -0.0154874459744173 0.0119920810001572 0.0341123185516321
"NT5C" -0.00842035771394865 -0.000748242269119761 0.0208500954352558
"BFAR" 0.011105090784806 -0.0120942866403413 -0.0282176609787626
"UBD" 0.0158815096456723 0.0465788356551008 -0.00906902187006734
"DDB1" -0.00410372075334468 0.0181580578769368 -0.0295506680484425
"MYOZ2" 0.032148773469764 -0.0376533217762782 0.0319082570506662
"IFIT3" 0.0174385304977552 0.0576506955368077 -0.0217917434480116
"APOE" -0.00146079560883674 0.0506688156543186 0.0437220382355079
"DNER" -0.0351585925919671 -0.00899582650442039 -0.0341738291123098
"CLIP4" -0.00384545194488886 -0.0442515936606802 0.0194853003766393
"PLLP" -0.0120764567226426 0.0221394274776141 0.0370858006017175
"A030009H04RIK" -0.031690943079326 -0.0114041727664523 0.0119160847860958
"UNC119" -0.0164029161181463 -0.00185881976794827 0.0262919861080993
"DNAJB9" -0.00122290860722328 -0.0365140349389417 0.0206118875226799
"ACTR8" 0.00627600342230589 -0.00167428916523694 -0.00213090521043505
"ZRANB2" 0.00257926687179796 -0.0210194100886539 -0.028967150492263
"SBNO1" -0.00491477770018946 -0.0160076637723862 -0.0297908697444683
"PEX5L" -0.0238747432186292 0.00610001485921679 0.0184863990724807
"USP27X" -0.0234881473135983 0.00054626776967935 0.0210146597652789
"ERP29" -0.0101040789760705 0.0153313131210957 0.00326302146896823
"SLFN4" 0.0145116387479292 0.0496893976394049 -0.0160278330018115
"CENPV" 0.0153621997776003 0.0118937335623651 -0.0215618351529356
"PURB" -0.0123990106206524 -0.0248046014299909 -0.0193088048611467
"NDUFV1" 0.00183122113763592 0.00279837740552038 -0.0262631677589463
"TBC1D9" -0.0354156042858875 0.00697555992216685 -0.00861398255328301
"SEPP1" 0.0253172247888571 0.02095349775288 0.0499997129062272
"CHMP5" -0.00847237723113079 0.00113674554090541 0.0120043990922141
"1500011B03RIK" -0.0318538932099722 0.00516613050617428 0.0151753282969975
"RBX1" -0.0049203037722894 -0.00979395049609207 0.000323118247443494
"CTSS" -0.0101733742566819 0.0470196155109193 0.037929125739568
"CORO1C" -0.0219756385916148 -0.00158422606373948 -0.00472807424336603
"MIR703" 0.0324129583381437 0.00606668151184399 0.0444089703860086
"CFDP1" 0.000516159481797802 -0.0106166896793058 0.0227114682879578
"TSPAN12" 0.03413138901094 0.0145092084564723 -0.0188310502645113
